id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38511801,"Cute,Cozy, and Spacious Basement Living Area",60821700,Kyle,,Clintonville,40.07087,-83.01944,Entire home/apt,85,30,10,3/24/22,0.28,1,197,3,
38646422,A Quaint and Quiet Retreat...,288243645,Lisa,,Northwest,40.07791,-83.09781,Private room,33,30,6,5/31/22,0.23,3,325,2,2019-3177
38648313,Enchanting  and Charming,288243645,Lisa,,Northwest,40.07641,-83.09752,Private room,45,30,5,7/31/20,0.15,3,230,0,2019-3177
38672598,The Eastside Getaway,203493838,Bisha,,Far East,39.964096,-82.812744,Entire home/apt,290,1,48,9/18/22,2.39,1,351,19,
38675404,Guest Suite with private entrance on 1.5 acres.,127164334,Abbie,,Northwest,40.07083,-83.03849,Entire home/apt,48,1,264,9/4/22,7.56,1,56,97,
38702270,SONE'S PLACE ROOM A,141210967,Grace,,Northland,40.0961,-82.95005,Private room,35,30,0,,,3,295,0,Exempt
38844148,Modern & Comfortable Home Near Downtown Columbus,16958023,James,,Franklinton,39.95268,-83.02902,Entire home/apt,90,1,32,8/21/22,0.89,1,0,14,2021-2978
38868238,INDEPENDENT 4 Bdr Home Nr Downtown NO CLEANING FEE,297646569,Kirandeep,,Westland,39.95574,-83.1468,Entire home/apt,188,1,219,9/12/22,6.06,1,40,93,2019-2894
38873962,Entire Townhome Near Goodale Park,73252094,Jason,,Near North/University,39.97366,-83.00978,Entire home/apt,97,30,0,,,1,112,0,
38898749,CorbettHouse BusinessSuite NeilAveVictorianVillage,297899272,Randy,,Near North/University,39.98501,-83.01291,Private room,121,28,16,9/15/22,0.45,4,90,8,2021-3369
38900550,Corbett House Green Room-Neil Ave VictorianVillage,297899272,Randy,,Near North/University,39.98545,-83.01202,Private room,90,28,35,8/27/22,0.98,4,62,20,2021-3369
38927976,"German Village Luxury, Charm and Relaxation",100563614,Abraham,,Near South,39.94116,-82.98917,Entire home/apt,165,1,221,9/18/22,6.29,1,345,67,2019-2815
38930930,Lovely Modern 1 bedroom 2 bath unit !,172603045,Jasmine,,Rocky Fork-Blacklick,40.08323,-82.87405,Entire home/apt,100,1,0,,,1,0,0,2021-1942
39003869,Heart of German Village Haus/sleeps 6/pet friendly,139332037,Jennifer,,Near South,39.95022,-82.99519,Entire home/apt,124,1,211,9/18/22,8.08,3,313,95,2021-2307
39038474,"Cozy, comfortable stay @ the Hamilton House!",205607986,Daydria,,South Linden,40.00303,-82.97878,Private room,40,1,33,3/6/20,0.95,1,19,0,2019-3268
39063726,PrivateParking/Entrance_OSU/ExpoCentr 6E Renovated,249951812,Jessie,,Near North/University,39.99709,-82.99753,Entire home/apt,90,1,160,9/4/22,4.53,19,97,55,2021-3140
39088000,Short North Bungalow,191089159,William,,Near North/University,39.97603,-83.00257,Entire home/apt,254,1,31,9/4/22,1.23,1,153,12,2020-1015
39134097,Yellow Bird Suite - near airport and downtown,17620190,Ben & Melissa,,Eastmoor/Walnut Ridge,39.9716,-82.91729,Entire home/apt,70,2,86,12/14/21,2.55,2,0,8,2019-1815
39165879,💕Pink Print Studio in Heart of Downtown 💕,65045986,Jonniqua,,Downtown,39.95881,-82.99924,Entire home/apt,111,1,71,9/11/22,2.2,5,168,21,2020-1087
39171253,"Merion Village, German Village VERY Walkable!!!",16528376,Jenean,,Near South,39.93924,-82.98823,Entire home/apt,77,30,26,5/22/21,0.73,4,0,0,2019-2022
39196136,Large spacious 4 bedroom home that’s relaxing,182667946,Jasmine,,Near East,39.95481,-82.96422,Entire home/apt,389,1,4,9/4/22,1.03,1,353,4,2022-0572
39198166,Worthington 2 bedroom Townhome!,104699874,Ryan,,Far Northwest,40.1101,-83.05782,Entire home/apt,159,1,136,9/4/22,3.85,5,171,51,2019-3077
39338442,Gorgeous 4brm/3bath home in Old North,2006852,Jay,,Near North/University,40.01388,-83.0078,Entire home/apt,229,1,53,9/5/22,1.5,1,346,20,2021-3020
39341198,Charming Loft in Historic German Village,58520005,Evan & Brittany,,Near South,39.95101,-82.98915,Entire home/apt,121,1,180,9/18/22,5.09,1,134,73,2021-2957
39369196,Cozy City Home/Airport/Entire Place,125418001,Terry,,Northeast,39.98933,-82.92991,Entire home/apt,79,1,249,9/4/22,7.03,3,328,93,2019-3096
39416332,The Short North Retreat II - Free Private Parking,194281106,Nicole,,Near North/University,39.98173,-83.00412,Entire home/apt,110,1,177,9/15/22,5.04,23,168,75,2021-3027
39420948,Apartment in the heart of the short north,218781688,Mark,,Near North/University,39.98303,-83.00606,Entire home/apt,129,2,6,8/27/22,1.01,2,357,6,2019-2758
39444917,Stylish 2BD w/ parking near Downtown & Short North,54769683,Annie,,Near North/University,39.9786,-82.9992,Entire home/apt,72,2,21,9/18/22,2.56,13,45,21,2021-3596
39508087,Cozy Italian Village House/ 3 free parking spaces,66247630,Trish,,Near North/University,39.98307,-83.0037,Entire home/apt,264,2,28,9/11/22,0.9,1,181,17,2021-2505
39548469,Columbus Corner Castle,32668461,Brian,,Near North/University,39.99105,-82.99893,Entire home/apt,570,1,38,9/11/22,1.17,1,135,9,2019-3608
39590575,PrivateParking/Entrance_OSU/ExpoCentr 6A Renovated,249951812,Jessie,,Near North/University,39.99643,-82.99703,Entire home/apt,90,1,121,8/28/22,3.44,19,101,39,2021-3139
39646646,"Close to OSU, Ohio stadium, and downtown Columbus.",304658369,Linda,,Greenlawn/Frank Road,39.90195,-83.05151,Shared room,40,1,0,,,1,0,0,2019-3346
39648072,Fenced Backyard| S. Clintonville| 2 Miles to OSU,34950431,Miranda,,Clintonville,40.02193,-83.00117,Entire home/apt,183,2,59,9/4/22,2.29,3,64,32,2021-2878
39668530,Close to OSU - Clintonville Homestay,78310390,Gary,,Clintonville,40.02586,-83.01952,Private room,30,30,3,1/3/21,0.09,1,322,0,
39702211,Housepitality ~ The Lilley Pad (Near Downtown!),26958698,Benjamin,,Near East,39.95641,-82.95718,Entire home/apt,147,1,58,9/4/22,1.65,107,361,5,2021-3427
39718040,Bexley Family Friendly ★ King Bed ★ Staycation,304922101,Ado,,Eastmoor/Walnut Ridge,39.95819,-82.92491,Entire home/apt,411,3,66,7/6/22,2.13,3,136,25,2020-1158
39732080,"Sweet Home in QUIET area near Airport, CU & DWTN",6358101,Aliza,,Eastmoor/Walnut Ridge,39.95955,-82.92201,Entire home/apt,166,3,52,9/14/22,1.55,1,160,18,2019-3354
39776708,Heart of Columbus | Close to OSU,8963103,Sarah,,Near North/University,39.98578,-83.00284,Entire home/apt,94,1,142,7/10/22,4.17,33,149,20,2021-3152
39777007,"◊ASHLEY ROOM◊ Spacious, 1st Floor room, South OSU",217660325,Jin,,Near North/University,39.99088,-83.00823,Private room,45,2,60,8/29/22,1.78,53,34,26,2022-1123
39778119,"◊AVA Room◊ Large, OSU Medical, DOWNTOWN, Mapfre.",217660325,Jin,,Near North/University,39.99062,-83.00834,Private room,45,2,55,6/12/22,1.66,53,40,22,2022-1123
39778894,"◊ARIA Room◊ Bright,South of OSU, Downtown, MAPFRE",217660325,Jin,,Near North/University,39.99006,-83.00977,Private room,44,2,52,9/16/22,1.49,53,36,22,2022-1123
39779208,"◊AVERY Room◊ OSU Medical, DOWNTOWN, Short North",217660325,Jin,,Near North/University,39.99058,-83.00937,Private room,47,2,51,8/28/22,1.48,53,36,26,2022-1123
39779670,"◊AMELIA Room◊ South OSU, Near Downtown, MAPFRE etc",217660325,Jin,,Near North/University,39.9902,-83.00875,Private room,45,2,55,8/27/22,1.61,53,33,35,2022-1123
39779822,"◊ANNA Room◊ South OSU, Downtown, Short North, etc.",217660325,Jin,,Near North/University,39.99077,-83.00816,Private room,46,2,66,7/16/22,1.9,53,34,34,2022-1123
39855489,Quaint Townhouse in Merion Village #2,69289743,Sarah,,Near South,39.92999,-82.99191,Entire home/apt,100,2,48,9/10/22,1.39,3,135,19,2019-3347
39866148,Townhome - Short North,186024126,Marlee,,Near North/University,39.97621,-83.00897,Entire home/apt,231,1,16,9/18/22,3.9,1,248,16,2022-1504
39868194,Home on Homecroft,307007694,Eddie,,North Linden,40.01814,-82.9928,Entire home/apt,129,1,94,9/10/22,2.7,1,170,47,2019-3198
39986847,~Modern 2BR ~ Heart Of Polaris ~ Pool + Gym + Washer/Dryer + DirecTV!~,27280979,Jesse,,Far North,40.14317,-82.95417,Entire home/apt,149,28,50,8/1/22,1.46,37,301,2,
39987327,Spacious & Comfy Home 1 Block from German Village,218759526,Rosaria,,Near South,39.94767,-82.98025,Entire home/apt,84,1,187,9/3/22,5.53,2,332,57,2019-1940
40029093,The Centurion Newbie,61981933,Tammy,,Near South,39.94596,-82.96118,Entire home/apt,87,2,79,9/18/22,2.29,2,45,26,2019-3410
40040287,"Spacious, Bright & Large German Village 2BR/2BA!",254455153,StayArbor,,Near South,39.94674,-82.9913,Entire home/apt,193,3,30,5/8/22,0.92,2,34,11,2019-3378
40055003,Short North Townhome,138788819,Dustin,,Near North/University,39.97738,-83.00063,Entire home/apt,115,2,79,9/5/22,2.34,1,10,37,2019-3452
40150903,Almost Bexley Cozy Corner Room 2 Near Airport,25476736,Sara,,Eastmoor/Walnut Ridge,39.9657,-82.92339,Private room,59,1,7,7/14/22,0.69,3,150,7,2021-2356
40162695,Private Parking_OSU/ExpoCenter Renovated 2story 7C,249951812,Jessie,,Near North/University,39.99484,-82.99777,Entire home/apt,92,1,168,9/18/22,4.87,19,89,67,2021-3141
40174638,Charming 3BR w/King Bed-Walkable OSU/Short North,310199607,Lauren,,Near North/University,39.98582,-83.01258,Entire home/apt,270,1,127,9/18/22,3.69,1,72,50,2022-2528
40175552,Sparkling 3BR/Remodeled/Walk to Campus+Short North,310208501,Adam,,Near North/University,39.9936,-83.00121,Entire home/apt,361,1,55,9/18/22,1.6,1,58,28,2019-3493
40232246,"The Music Box - Comfy, Clean and Centrally Located",136995607,Paige,,Near North/University,40.01577,-83.00362,Entire home/apt,55,1,22,3/18/20,0.66,1,29,0,2019-3545
40237026,Private Backyard | Gas Grill | Close to All!,8963103,Sarah,,Near North/University,39.98134,-83.00799,Entire home/apt,259,2,49,9/14/22,1.59,33,227,31,2021-2991
40260123,Short North Studio with off-street parking,71666929,August,,Near North/University,39.98333,-83.00679,Entire home/apt,59,7,82,9/5/22,2.38,3,220,17,2019-3474
40275467,PrivateParking/Entrance_OSU/ExpoCentr 9D Renovated,249951812,Jessie,,Near North/University,39.99524,-82.99541,Entire home/apt,90,1,120,9/11/22,3.48,19,106,39,2021-3143
40280234,"Breezy Balconies, Ideal Location, Victorian View",311158587,Tara,,Near North/University,39.98194122,-83.01039124,Entire home/apt,258,2,0,,,2,167,0,2022-2125
40347805,"#2 Near Mapfre, OSU, Hospitals, Arenas & Downtown",1395861,Happy To Host,,Near North/University,40.01634,-82.99991,Entire home/apt,191,2,44,9/4/22,1.33,4,346,27,2019-3519
40370326,Short North Kennels - PUNK SUITE,286705292,Jon,,Near North/University,39.98665,-83.00651,Entire home/apt,215,1,200,9/18/22,6.26,2,323,85,Exempt
40397893,"#1 Near Mapfre, OSU, Hospitals, Arenas & Downtown",1395861,Happy To Host,,Near North/University,40.01618,-82.99859,Entire home/apt,191,2,30,9/18/22,0.98,4,343,15,2019-3517
40430589,Private Parking_OSU/ExpoCenter Renovated 2story 9C,249951812,Jessie,,Near North/University,39.99513,-82.99531,Entire home/apt,90,1,144,9/16/22,4.42,19,98,50,2021-3138
40430828,PrivateParking/Entrance_OSU/ExpoCentr 9E Renovated,249951812,Jessie,,Near North/University,39.99535,-82.9974,Entire home/apt,90,1,137,9/11/22,4.01,19,100,47,2021-3144
40466026,"Cozy 2BR apt- by major Hospitals, OSU & Dwntwn",239636585,Raimeca,,Eastland/Brice,39.92523,-82.89185,Entire home/apt,99,2,11,9/4/22,1.33,1,361,11,2021-3361
40468759,House of M.U.S.I.C,16184897,Toya,,Near South,39.95064,-82.97449,Entire home/apt,85,30,21,9/14/21,0.63,5,0,0,2019-3288
40491301,Shellee's Place,97226662,Shellee,,Near East,39.96602,-82.97068,Entire home/apt,129,2,41,4/4/22,1.3,1,89,10,2020-1166
40491536,💎Jewel Of Polaris 💎 Perfect For Long Stays - Washer/Dryer + Gym + Pool!,27280979,Jesse,,Far North,40.14146,-82.95468,Entire home/apt,115,28,17,1/13/22,0.5,37,284,2,
40531348,The Short North Retreat III - Free Private Parking,194281106,Nicole,,Near North/University,39.98173,-83.00412,Entire home/apt,106,1,203,9/16/22,6.02,23,163,93,2021-3028
40565293,"Cozy, Private Room Near Dwntwn & Children’s Hosp",39227328,Chantel,,Near South,39.93239,-82.95513,Private room,42,30,24,7/21/21,0.71,2,55,0,2019-3510
40567308,"Snug, Private Room Near Downtown & Children’s Hosp",39227328,Chantel,,Near South,39.93208,-82.95443,Private room,42,7,18,4/30/22,0.54,2,56,4,2019-3510
40567974,Home Away from Home In Quiet Neighborhood,83430852,Chase,,Clintonville,40.06605,-83.01119,Entire home/apt,134,1,143,9/17/22,4.61,4,352,63,2020-1072
40568031,Clean & Spacious 3BR In Family Neighborhood,83430852,Chase,,Clintonville,40.06417,-83.01404,Entire home/apt,145,1,135,9/10/22,4.29,4,353,51,2020-1068
40595460,~Stylish Polaris 2BR ~ Washer/Dryer + WiFi + Gym + Pool!~,27280979,Jesse,,Far North,40.14279,-82.95537,Entire home/apt,149,28,23,12/4/20,0.68,37,352,0,
40707099,Housepitality - The Southern Orchards Cottage,26958698,Benjamin,,Near South,39.93771,-82.9781,Entire home/apt,137,1,33,8/16/22,1.03,107,364,15,2021-3614
40708167,~~Polaris 2BR w/Stunning Ravine-View Balcony~~,27280979,Jesse,,Far North,40.14338,-82.95599,Entire home/apt,149,28,11,7/31/21,0.33,37,0,0,
40756696,The Short North Urban Cottage - Private Parking!!!,194281106,Nicole,,Near North/University,39.98267,-82.9972,Entire home/apt,113,2,221,9/18/22,6.64,23,158,92,2021-3047
40784096,Downtown • Welcome to the Jungle - Cali King Bed • Free Parking • Short North • Convention Center,109117484,Sergio,,Near North/University,39.97589,-83.01057,Entire home/apt,163,1,334,9/16/22,9.89,10,350,122,2021-2510
40803264,Anderson Estate- Near Downtown- Fast Wi-Fi,14051607,Paul,,Near East,39.95964,-82.96562,Entire home/apt,154,2,84,8/2/22,2.64,1,82,31,2019-2979
40863088,5 🌟 Comfort & Convenience! Minutes to Downtown/OSU,44467878,Joe,,West Olentangy,39.98778,-83.04157,Entire home/apt,77,1,291,9/18/22,9.13,4,38,127,2021-2720
40871398,💚The Emerald Loft 💚 Free Garage Parking + Gym + Washer/Dryer!,27280979,Jesse,,Franklinton,39.95503,-83.01212,Entire home/apt,149,30,22,5/27/22,0.66,37,262,1,2019-3538
40895108,Beauty by the airport,316836629,Susan,,Northeast,39.98721,-82.93024,Entire home/apt,89,2,146,9/18/22,4.58,1,241,47,2020-1091
40937834,Short North 1 Bed Retreat ♥ Walk to Heart of City,235497311,Marc (TailwindSTR),,Near North/University,39.9765,-83.00536,Entire home/apt,93,1,240,9/15/22,7.17,41,24,100,2019-2094
40952014,Downtown Luxury Apartment on the Columbus Commons,224493353,Dom,,Downtown,39.96037,-83.00077,Entire home/apt,250,2,93,9/15/22,2.8,17,335,31,2022-6411
41031491,~Modern Polaris 2BR w/Balcony + Washer/Dryer + Gym!~,27280979,Jesse,,Far North,40.14333,-82.95647,Entire home/apt,129,28,7,5/31/20,0.21,37,290,0,
41086280,"Cozy Private Townhouse, Stroll to Short North!",254455153,StayArbor,,Near North/University,39.98266,-83.01043,Entire home/apt,158,3,31,9/5/22,0.95,2,52,9,2019-3606
41090934,PrivateParking/Entrance_OSU/ExpoCentr 9A Renovated,249951812,Jessie,,Near North/University,39.99529,-82.99595,Entire home/apt,92,1,91,9/11/22,2.74,19,93,30,2021-3142
41104241,Modern Organic Oasis: Townhome in German Village,10776491,Catherine & Bryan,,Near South,39.94784,-82.99767,Entire home/apt,297,2,83,9/12/22,2.63,4,237,44,2019-2362
41185893,Maple Oasis,27108786,Jannette,,Northland,40.09591,-82.96131,Entire home/apt,155,2,104,8/14/22,3.41,3,309,19,2020-1104
41189938,~Peaceful Polaris 2BR w/Fast WiFi + Washer + Dryer~,27280979,Jesse,,Far North,40.14361,-82.95605,Entire home/apt,149,28,14,9/26/20,0.42,37,325,0,
41194395,Charming Grove City/Columbus House- Sleeps 8,154336191,Jara,,Greenlawn/Frank Road,39.89018,-83.06956,Entire home/apt,144,2,143,9/18/22,4.34,2,61,68,
41195989,Amazing Apartment in the Heart of Downtown,224493353,Dom,,Downtown,39.95873,-83.00017,Entire home/apt,134,2,136,9/18/22,4.12,17,337,49,2022-9134
41208199,Entire 2-Unit Duplex in Charming German Village,10776491,Catherine & Bryan,,Near South,39.94709,-82.99655,Entire home/apt,681,2,19,9/4/22,0.61,4,161,8,2019-2362
41211391,★ City View 2BR Apt w/WiFi + Garage Parking + Laundry ★,27280979,Jesse,,Franklinton,39.95684,-83.01122,Entire home/apt,138,30,16,9/30/20,0.49,37,226,0,2019-3539
41233409,~The King's Flat w/Free Garage Parking + Washer/Dryer + Fast WiFi!~,27280979,Jesse,,Franklinton,39.95492,-83.01083,Entire home/apt,109,30,12,1/15/22,0.37,37,256,1,2019-3537
41295649,Beautiful Two Story Home “Home Away From Home”,324405685,Tressa,,Near South,39.94244,-82.97592,Entire home/apt,76,3,15,8/5/22,0.91,1,161,8,2021-1799
41370573,The Blue House 4BR 2BA Historic Home,111656450,Jade,,Westland,39.88286,-83.09614,Entire home/apt,163,2,113,9/11/22,3.56,1,45,57,
41400755,Cozy North Columbus 10 min from Airport,216909466,Tracy,,North Linden,40.01508,-82.95313,Entire home/apt,185,1,71,8/28/22,2.28,1,358,34,2020-3928
41434538,The Short North Arches Studio—CONVENTION CTR/ARENA,116400313,Nate,,Near North/University,39.97467,-83.00347,Entire home/apt,113,2,27,7/20/22,0.99,25,165,15,2021-2791
41510465,Walkable Designer Loft w/Parking + Washer/Dryer!,27280979,Jesse,,Franklinton,39.95649,-83.01069,Entire home/apt,129,30,26,1/10/22,0.8,37,363,1,2019-3542
41527650,Serene and Tranquility,130054171,Melissa,,Southeast,39.85384,-82.81751,Entire home/apt,146,2,99,8/21/22,3.08,1,175,33,
41535653,★Luxury King w/Free Parking + WiFi + Washer/Dryer!★,27280979,Jesse,,Franklinton,39.9573,-83.01186,Entire home/apt,119,30,11,1/9/21,0.34,37,78,0,2019-3541
41555933,Long St Manor,217319476,Karen,,Near East,39.96821,-82.96657,Entire home/apt,96,1,34,9/5/22,1.06,4,320,10,2019-2519
41598713,★River View Flat - Modern 1BR w/Parking +Laundry!★,27280979,Jesse,,Franklinton,39.95709,-83.01055,Entire home/apt,109,30,16,11/14/20,0.5,37,250,0,2019-3540
41618718,Lux Carriage House—Short North/Convention Center,116400313,Nate,,Near North/University,39.97789,-83.00714,Entire home/apt,227,2,20,7/24/22,0.84,25,168,17,2021-2796
41630251,"3 bedroom 1.5 bath, luxurious and stately home",290555110,Omolara,,Near South,39.94896,-82.9781,Entire home/apt,125,1,8,7/12/20,0.27,6,0,0,2020-1258
41643526,Small Cottage in German Village Area,34061514,Austin,,Near South,39.94279,-82.98707,Entire home/apt,129,1,85,8/28/22,2.67,1,0,23,2019-3435
41771033,"Classic, Peaceful Flat in Great Location!",94337607,Alezah,,Far North,40.11593,-82.92483,Entire home/apt,96,1,102,9/12/22,3.15,9,305,66,
41773987,The Wilson Manor - Mins to Hospital / Downtown!,115836608,Erich,,Near South,39.94301,-82.96852,Entire home/apt,134,2,21,9/18/22,3.26,24,8,21,2022-1201
41791927,Grand Opening Stunner Close to All Things Columbus,16507907,Brian,,Clintonville,40.03089,-83.02337,Entire home/apt,189,2,56,8/23/22,1.77,2,322,20,2020-1226
41816791,Housepitality - The City Cottage - Unique | Cozy,26958698,Benjamin,,Franklinton,39.95811,-83.0249,Entire home/apt,115,30,43,9/15/22,1.37,107,357,21,2021-3165
41832064,Nice Cozy Quiet Location,319060373,Emmanuel,,Northeast,40.02568,-82.93206,Private room,25,30,4,8/15/22,0.22,1,314,3,
41835219,Gas Grill | Private Backyard | Amazing Kitchen!,8963103,Sarah,,Near North/University,39.98312,-83.00794,Entire home/apt,173,2,91,9/18/22,2.99,33,140,23,2021-2991
41836651,💎2BR/1BA w Tempur Pedic bed⭐️Backyard✔New Kitchen,175883174,Michael,,Near North/University,40.01538,-83.00058,Entire home/apt,88,2,132,9/8/22,4.13,3,150,38,2020-1107
41862446,Housepitality - The Azure Cottage - OSU/Old North,26958698,Benjamin,,Near North/University,40.0176,-83.00987,Entire home/apt,164,1,51,8/17/22,1.59,107,86,16,2021-3263
41911372,Anna Paradise # 5,275084618,Judy,,Northland,40.06479,-82.98205,Private room,39,4,26,8/10/22,0.83,4,328,11,2019-2310
41996857,Short North Kennels - ELVIS SUITE,286705292,Jon,,Near North/University,39.98746,-83.00525,Entire home/apt,236,1,188,9/19/22,5.9,2,338,85,Exempt
42013467,Standard Room - Full Service B&B,175078890,50 Lincoln,,Near North/University,39.97771,-83.00135,Private room,133,1,5,6/14/22,0.22,3,293,2,2017-2672
