id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36354726,Home5-7mins to OSU/Downtown/CMH Airport/ShortNorth,53415810,Daritza,,Near East,39.97493,-82.97009,Entire home/apt,135,3,0,,,3,345,0,2019-6576
36380535,Off Street Parking | 1st Floor Access,8963103,Sarah,,Near North/University,39.9833,-83.00631,Entire home/apt,97,1,165,2022-09-18,4.34,33,157,64,2021-2552
36483168,Modern Urban Walk-Up 1.5 Miles from Downtown,184286404,Mary,,Near East,39.96906,-82.96686,Entire home/apt,89,1,376,2022-09-05,9.97,4,335,87,2019-2266
36548744,Pet friendly 1 bedroom Northview E Near Airport,174256511,Nicholas,,Northeast,39.98604,-82.93413,Entire home/apt,82,2,72,2022-07-17,1.92,32,360,19,2022-2846
36556577,Renovated 3 BDRM House. Walk to OSU Stadium!,19928182,Courtney,,West Olentangy,39.99209,-83.03178,Entire home/apt,160,2,31,2022-05-08,0.87,1,4,12,
36596947,Anna Paradise listing #1,275084618,Judy,,Northland,40.06568,-82.98274,Private room,40,4,52,2022-09-13,1.34,4,104,5,2019-2310
36623510,"Low-Key, Quiet Neighborhood, Lots of Space!",13587293,Heather & Ross,,Eastmoor/Walnut Ridge,39.9461,-82.93342,Entire home/apt,75,30,35,2021-07-22,0.93,1,0,0,2019-2431
36626866,Luxury Home @ Easton Town Center~2BR/2BA.,68145274,J & L,,Northeast,40.04734,-82.91389,Entire home/apt,149,2,74,2022-06-24,2.10,1,259,26,2019-3094
36728950,Downtown Loft Oasis,4965048,Mathew,,Downtown,39.96428,-82.99778,Entire home/apt,125,1,76,2022-08-06,1.97,9,352,2,2019-2311
36759470,Clean and Cozy 2 BR German Village w/ Amenities!,73093814,Alex,,Near South,39.94808,-82.98771,Entire home/apt,225,1,262,2022-06-25,6.81,3,325,44,2019-2298
36764786,1BD Olde Town East Guesthouse Near Downtown,54769683,Annie,,Near East,39.96048,-82.97343,Entire home/apt,61,1,133,2022-09-05,3.44,13,18,50,2021-2827
36811312,Majestic Mohawk I | German Village | Parking!,10620281,Robert,,Near South,39.94477,-82.9915,Entire home/apt,184,2,124,2022-09-01,3.25,5,115,55,2021-2864
36945757,Anna Paradise listing #2,275084618,Judy,,Northland,40.06522,-82.98184,Private room,40,4,68,2022-09-07,1.78,4,141,16,2019-2310
36972892,"Top Historic Uptown Getaway-OSU, Zoo, COSI, Easton",135233788,Gretchen,,Far North,40.12748,-82.93553,Entire home/apt,121,2,144,2022-09-15,3.94,3,351,58,
36977254,Anna Paradise #4,275084618,Judy,,Northland,40.06665,-82.98128,Private room,37,4,47,2022-09-15,1.23,4,58,11,2019-2310
37053393,Wonderbread Factory Loft- Short North_Free Parking,194281106,Nicole,,Near North/University,39.97762,-82.99849,Entire home/apt,162,2,225,2022-09-16,5.93,23,158,82,2021-3032
37053655,Wonderbread Loft - Short North - Free Parking!,194281106,Nicole,,Near North/University,39.97762,-82.99849,Entire home/apt,138,2,245,2022-09-16,6.40,23,162,80,2021-3031
37053853,Short North Industrial  Loft - Free Parking!,194281106,Nicole,,Near North/University,39.97762,-82.99849,Entire home/apt,153,2,217,2022-09-17,5.67,23,164,59,2021-3033
37079534,"Gorgeous 2005 ranch, high end finishes and decor.",33532441,Alex,,Eastmoor/Walnut Ridge,39.94537,-82.92144,Entire home/apt,239,2,22,2022-04-25,0.58,4,301,14,2020-1208
37154893,Italian Village Flat - Short North - Free Parking,194281106,Nicole,,Near North/University,39.98554,-82.99921,Entire home/apt,94,1,242,2022-09-18,6.45,23,67,103,2021-3036
37155054,Modern Flat - Short North - Free Parking,194281106,Nicole,,Near North/University,39.98502,-82.99915,Entire home/apt,102,1,186,2022-09-17,5.00,23,163,70,2021-3035
37159760,PrivateParking/Entrance_OSU/ExpoCentr 7D Renovated,249951812,Jessie,,Near North/University,39.99689,-82.99751,Entire home/apt,93,1,178,2022-09-19,4.66,19,95,55,2021-3136
37210104,Quite Stay near 270 and 670 to Downtown and OSU,280093184,Apryl,,Northeast,40.01561,-82.86577,Entire home/apt,299,2,26,2022-09-07,0.70,1,174,4,
37347972,Scholars Choice OSU Guesthouse,54100341,Fin,,Clintonville,40.02098,-83.01043,Private room,19,30,6,2022-08-14,0.16,6,263,1,
37357516,"Glenmont Inn-Whole House! Outdoor oasis-Pool,Fire",281456685,Pete,,Clintonville,40.04458,-83.01145,Entire home/apt,1268,2,71,2022-08-21,2.03,1,298,22,2019-2447
37369032,Housepitality ~ The Red Ranch Luxury Inn,26958698,Benjamin,,Far South,39.86704,-82.9574,Entire home/apt,249,1,59,2022-07-31,1.57,107,0,20,
37394149,German Village Point,89696876,Eric,,Near South,39.95128,-82.98786,Entire home/apt,159,1,193,2022-09-04,5.06,3,148,56,2019-2679
37430502,3 Bedroom Remodeled Home across from Fairgrounds,245356391,Larry,,South Linden,39.99469,-82.98832,Entire home/apt,184,2,44,2022-08-08,1.18,3,161,12,2019-2479
37582151,"Creative, Modern, Bright Getaway",94337607,Alezah,,Far North,40.11493,-82.92612,Entire home/apt,98,1,150,2022-09-18,4.00,9,302,74,
37597051,"Housepitality-""Breath of Fresh Air"" House-Flexible",26958698,Benjamin,,Near South,39.95204,-82.96007,Entire home/apt,212,1,76,2022-05-08,2.02,107,309,12,2021-3612
37605583,The Loft - A Tranquil Retreat with Style & Comfort,5487378,Simon,,Far Northwest,40.09211,-83.06439,Entire home/apt,123,2,148,2022-09-18,3.95,2,304,57,
37658711,La Rose Cottage: European retreat off of High St.,1911396,Mariana,,Clintonville,40.07164,-83.03224,Entire home/apt,167,2,41,2022-09-18,3.28,1,144,39,
37857760,Charming Short North Flat ✯ King Bed  & Parking ✯,235497311,Marc (TailwindSTR),,Near North/University,39.98216,-83.00615,Entire home/apt,111,1,221,2022-09-12,5.88,41,70,54,2019-2091
37858782,OSU #1 Great Place!,39662644,Paul,,Near North/University,40.00391,-82.99776,Private room,55,30,3,2021-12-22,0.08,9,269,2,
37928558,Historic North Market Loft—CONVENTION CENTER/ARENA,116400313,Nate,,Downtown,39.97258,-83.00375,Entire home/apt,139,2,65,2022-09-04,1.76,25,71,36,2019-1912
37929358,OSU #2 Great Place!,39662644,Paul,,Near North/University,40.00387,-82.9983,Private room,55,30,1,2022-04-03,0.17,9,277,1,
37963744,"⚡️ 20% Discount, Cozy Studio w Parking near Campus!",235497311,Marc (TailwindSTR),,Near North/University,39.99581,-83.00572,Entire home/apt,77,1,88,2022-07-31,2.35,41,76,11,2022-2174
37965217,Perfect For Groups & Families-5 Bedroom Cozy Home,287830717,Boris,,Near North/University,40.01164,-83.00203,Entire home/apt,185,2,27,2022-08-28,0.72,13,339,12,2019-2589
37965261,Beautiful & Large 5 Bed/2 Bath-Great For Families,287830717,Boris,,Near North/University,40.01256,-83.00066,Entire home/apt,195,2,27,2022-08-28,0.72,13,337,9,2019-2588
37983932,The Hideaway on 3rd - Harrison West (Short North),13243258,Ally,,Near North/University,39.98389,-83.01703,Entire home/apt,139,2,90,2022-09-18,2.51,1,177,54,2022-1336
37985676,Charming Studio ♥ Walk To Ohio State and High St!,235497311,Marc (TailwindSTR),,Near North/University,39.99658,-83.00402,Entire home/apt,77,1,66,2022-09-11,1.78,41,57,13,2022-2172
37985908,"Comfy Studio Walk to OSU w Free Parking, TV & Desk",235497311,Marc (TailwindSTR),,Near North/University,39.99729,-83.00434,Entire home/apt,87,1,187,2022-09-13,5.01,41,51,60,2022-2178
37987427,Cute Studio Walk To Ohio State and Short North,235497311,Marc (TailwindSTR),,Near North/University,39.99674,-83.00348,Entire home/apt,87,1,136,2022-08-07,3.63,41,82,19,2022-2180
38000925,PrivateParking/Entrance_OSU/ExpoCentr 7A Renovated,249951812,Jessie,,Near North/University,39.99661,-82.9968,Entire home/apt,90,1,153,2022-09-16,4.08,19,98,48,2021-3137
38038497,"Bright, cozy, central 1905 duplex, coffee/tea, W/D",61558276,Jennifer,,Near South,39.93737,-82.98244,Entire home/apt,130,2,69,2022-09-15,2.80,1,62,34,2020-1851
38047463,Pristine Clean and Sanitized Business Paradise,120455802,Norma,,Northland,40.08619,-82.93216,Entire home/apt,221,3,61,2022-08-07,1.64,8,86,17,2019-2731
38064211,"Cozy, clean, and quiet; easy access to everything!",75181106,Michelle,,Clintonville,40.07337,-83.02775,Entire home/apt,98,2,92,2022-09-05,2.58,1,221,55,
38071523,Modern & Large ❤️ 10 Bed / 4 Bath | Host 26 Guests,287830717,Boris,,Near North/University,40.01266,-83.00208,Entire home/apt,426,2,26,2022-09-18,1.58,13,335,20,2019-2588
38073577,ARENA ROOM ★ Modern & Comfy - with free PARKING ★,287830717,Boris,,Near North/University,40.01286,-83.00151,Private room,178,1,142,2022-09-19,3.83,13,73,48,2019-2588
38090517,Cozy 2BR Bungalow near DOWNTOWN/Short North,1502816,Mark,,South Linden,39.98183,-82.94965,Entire home/apt,93,1,156,2022-09-05,4.22,4,117,49,2019-1527
38099681,Quaint gem 2 bed heart of a vibrant hip community,256012634,Catherine,,Near South,39.93504,-82.98986,Private room,130,1,5,2020-01-05,0.15,2,29,0,2019-2592
38103646,Just What the Traveler Ordered,274455210,Sharon & Dave,,Greenlawn/Frank Road,39.8853,-83.07287,Private room,52,1,140,2022-09-18,3.83,1,241,48,
38104535,★ Bright & Relaxing - Cleaned & Sanitized ❤️,287830717,Boris,,Near North/University,40.01152,-83.00181,Private room,178,1,91,2022-09-15,2.46,13,71,27,2019-2588
38104611,"★ Large, Modern & Bright ❤️ CLEANED & SANITIZED!",287830717,Boris,,Near North/University,40.01298,-83.002,Private room,178,1,153,2022-09-19,4.13,13,73,51,2019-2588
38104632,★ Cozy & Comfortable Private Room ❤️ Stay Here!,287830717,Boris,,Near North/University,40.01311,-83.00012,Private room,178,1,133,2022-09-02,3.59,13,70,28,2019-2588
38104661,EDGEWOOD ROOM ★ 2 Beds ★ Comfortable Private Room,287830717,Boris,,Near North/University,40.01176,-83.00187,Private room,178,1,63,2022-08-19,1.71,13,73,22,2019-2588
38105561,Fire Pit & Grill | Fenced Backyard| 3 miles to OSU,34950431,Miranda,,Clintonville,40.02938,-83.00117,Entire home/apt,244,2,80,2022-09-04,2.19,3,154,31,2021-2877
38105884,AMHERST ROOM ★ Modern & Spacious with PARKING,287830717,Boris,,Near North/University,40.01288,-83.0007,Private room,178,1,190,2022-09-19,5.15,13,73,73,2019-2589
38105885,"★Bright, Modern & Stylish-Great Value-Ultra Clean!",287830717,Boris,,Near North/University,40.01152,-83.00029,Private room,178,1,117,2022-09-15,3.20,13,73,39,2019-2589
38105887,"CELINA ROOM ★Spacious, Bright & Private Room ❤️",287830717,Boris,,Near North/University,40.0125,-83.00071,Private room,171,1,165,2022-09-09,4.47,13,71,58,2019-2589
38105890,★Comfortable & Cozy Room ❤️ Professionally Cleaned,287830717,Boris,,Near North/University,40.01278,-83.00064,Private room,178,1,108,2022-09-15,2.96,13,73,31,2019-2589
38105891,"EATON ROOM ★ 2 Beds, Great For 2 People ★ Comfy",287830717,Boris,,Near North/University,40.01187,-83.00191,Private room,178,1,98,2022-09-13,2.65,13,73,32,2019-2589
38126005,Spacious Carriage House - Olde Towne /free parking,78005606,Kelly,,Near East,39.96608,-82.97415,Entire home/apt,169,2,40,2022-09-18,1.11,1,88,13,2019-2892
38164775,Huge House w/ balcony in Historical Glen Echo !,22297581,Sushant,,Near North/University,40.01693,-82.99884,Entire home/apt,306,15,15,2020-03-08,0.42,1,78,0,2019-2426
38176454,Housepitality ~ Franklinton Manor - Spacious!,26958698,Benjamin,,Franklinton,39.95817,-83.02598,Entire home/apt,171,1,84,2022-04-03,2.27,107,356,16,2021-3611
38240673,Private Bedroom (Near Reynoldsburg Library),166083431,Jackson,,Far East,39.94033,-82.82638,Private room,21,100,43,2022-01-03,1.16,1,358,1,
38352416,Short North Home/Off Street Parking/ Washer Dryer,291861093,Corey,,Near North/University,39.98639,-83.00242,Entire home/apt,114,2,141,2022-09-19,3.83,2,88,57,2019-2860
38359601,Work or Play this is the place to stay!!,141615095,Stacey,,Near North/University,39.98871,-83.01581,Entire home/apt,79,2,296,2022-09-18,8.04,3,59,107,2019-2853
38413815,"<Fantastic Space> Close to OSU, Downtown, etc",217660325,Jin,,Near North/University,39.99029,-83.00875,Entire home/apt,739,2,22,2022-09-04,0.61,53,325,6,2022-1123
38437430,The SoHo Patio Loft—CONVENTION CENTER/SHORT NORTH,116400313,Nate,,Near North/University,39.97467,-83.00347,Entire home/apt,110,2,58,2022-09-05,1.58,25,79,29,2021-2795
38462075,Art House Retreat,293243989,Susan,,Clintonville,40.0722,-83.00644,Entire home/apt,333,2,41,2022-09-11,1.23,1,100,12,2021-2422
38511801,"Cute,Cozy, and Spacious Basement Living Area",60821700,Kyle,,Clintonville,40.07087,-83.01944,Entire home/apt,85,30,10,2022-03-24,0.28,1,197,3,
38646422,A Quaint and Quiet Retreat...,288243645,Lisa,,Northwest,40.07791,-83.09781,Private room,33,30,6,2022-05-31,0.23,3,325,2,2019-3177
38648313,Enchanting  and Charming,288243645,Lisa,,Northwest,40.07641,-83.09752,Private room,45,30,5,2020-07-31,0.15,3,230,0,2019-3177
38672598,The Eastside Getaway,203493838,Bisha,,Far East,39.964096,-82.812744,Entire home/apt,290,1,48,2022-09-18,2.39,1,351,19,
38675404,Guest Suite with private entrance on 1.5 acres.,127164334,Abbie,,Northwest,40.07083,-83.03849,Entire home/apt,48,1,264,2022-09-04,7.56,1,56,97,
38702270,SONE'S PLACE ROOM A,141210967,Grace,,Northland,40.0961,-82.95005,Private room,35,30,0,,,3,295,0,Exempt
38844148,Modern & Comfortable Home Near Downtown Columbus,16958023,James,,Franklinton,39.95268,-83.02902,Entire home/apt,90,1,32,2022-08-21,0.89,1,0,14,2021-2978
38868238,INDEPENDENT 4 Bdr Home Nr Downtown NO CLEANING FEE,297646569,Kirandeep,,Westland,39.95574,-83.1468,Entire home/apt,188,1,219,2022-09-12,6.06,1,40,93,2019-2894
38873962,Entire Townhome Near Goodale Park,73252094,Jason,,Near North/University,39.97366,-83.00978,Entire home/apt,97,30,0,,,1,112,0,
38898749,CorbettHouse BusinessSuite NeilAveVictorianVillage,297899272,Randy,,Near North/University,39.98501,-83.01291,Private room,121,28,16,2022-09-15,0.45,4,90,8,2021-3369
38900550,Corbett House Green Room-Neil Ave VictorianVillage,297899272,Randy,,Near North/University,39.98545,-83.01202,Private room,90,28,35,2022-08-27,0.98,4,62,20,2021-3369
38927976,"German Village Luxury, Charm and Relaxation",100563614,Abraham,,Near South,39.94116,-82.98917,Entire home/apt,165,1,221,2022-09-18,6.29,1,345,67,2019-2815
38930930,Lovely Modern 1 bedroom 2 bath unit !,172603045,Jasmine,,Rocky Fork-Blacklick,40.08323,-82.87405,Entire home/apt,100,1,0,,,1,0,0,2021-1942
39003869,Heart of German Village Haus/sleeps 6/pet friendly,139332037,Jennifer,,Near South,39.95022,-82.99519,Entire home/apt,124,1,211,2022-09-18,8.08,3,313,95,2021-2307
39038474,"Cozy, comfortable stay @ the Hamilton House!",205607986,Daydria,,South Linden,40.00303,-82.97878,Private room,40,1,33,2020-03-06,0.95,1,19,0,2019-3268
39063726,PrivateParking/Entrance_OSU/ExpoCentr 6E Renovated,249951812,Jessie,,Near North/University,39.99709,-82.99753,Entire home/apt,90,1,160,2022-09-04,4.53,19,97,55,2021-3140
39088000,Short North Bungalow,191089159,William,,Near North/University,39.97603,-83.00257,Entire home/apt,254,1,31,2022-09-04,1.23,1,153,12,2020-1015
39134097,Yellow Bird Suite - near airport and downtown,17620190,Ben & Melissa,,Eastmoor/Walnut Ridge,39.9716,-82.91729,Entire home/apt,70,2,86,2021-12-14,2.55,2,0,8,2019-1815
39165879,💕Pink Print Studio in Heart of Downtown 💕,65045986,Jonniqua,,Downtown,39.95881,-82.99924,Entire home/apt,111,1,71,2022-09-11,2.20,5,168,21,2020-1087
39171253,"Merion Village, German Village VERY Walkable!!!",16528376,Jenean,,Near South,39.93924,-82.98823,Entire home/apt,77,30,26,2021-05-22,0.73,4,0,0,2019-2022
39196136,Large spacious 4 bedroom home that’s relaxing,182667946,Jasmine,,Near East,39.95481,-82.96422,Entire home/apt,389,1,4,2022-09-04,1.03,1,353,4,2022-0572
39198166,Worthington 2 bedroom Townhome!,104699874,Ryan,,Far Northwest,40.1101,-83.05782,Entire home/apt,159,1,136,2022-09-04,3.85,5,171,51,2019-3077
39338442,Gorgeous 4brm/3bath home in Old North,2006852,Jay,,Near North/University,40.01388,-83.0078,Entire home/apt,229,1,53,2022-09-05,1.50,1,346,20,2021-3020
39341198,Charming Loft in Historic German Village,58520005,Evan & Brittany,,Near South,39.95101,-82.98915,Entire home/apt,121,1,180,2022-09-18,5.09,1,134,73,2021-2957
39369196,Cozy City Home/Airport/Entire Place,125418001,Terry,,Northeast,39.98933,-82.92991,Entire home/apt,79,1,249,2022-09-04,7.03,3,328,93,2019-3096
39416332,The Short North Retreat II - Free Private Parking,194281106,Nicole,,Near North/University,39.98173,-83.00412,Entire home/apt,110,1,177,2022-09-15,5.04,23,168,75,2021-3027
39420948,Apartment in the heart of the short north,218781688,Mark,,Near North/University,39.98303,-83.00606,Entire home/apt,129,2,6,2022-08-27,1.01,2,357,6,2019-2758
39444917,Stylish 2BD w/ parking near Downtown & Short North,54769683,Annie,,Near North/University,39.9786,-82.9992,Entire home/apt,72,2,21,2022-09-18,2.56,13,45,21,2021-3596
39508087,Cozy Italian Village House/ 3 free parking spaces,66247630,Trish,,Near North/University,39.98307,-83.0037,Entire home/apt,264,2,28,2022-09-11,0.90,1,181,17,2021-2505
39548469,Columbus Corner Castle,32668461,Brian,,Near North/University,39.99105,-82.99893,Entire home/apt,570,1,38,2022-09-11,1.17,1,135,9,2019-3608
39590575,PrivateParking/Entrance_OSU/ExpoCentr 6A Renovated,249951812,Jessie,,Near North/University,39.99643,-82.99703,Entire home/apt,90,1,121,2022-08-28,3.44,19,101,39,2021-3139
39646646,"Close to OSU, Ohio stadium, and downtown Columbus.",304658369,Linda,,Greenlawn/Frank Road,39.90195,-83.05151,Shared room,40,1,0,,,1,0,0,2019-3346
39648072,Fenced Backyard| S. Clintonville| 2 Miles to OSU,34950431,Miranda,,Clintonville,40.02193,-83.00117,Entire home/apt,183,2,59,2022-09-04,2.29,3,64,32,2021-2878
39668530,Close to OSU - Clintonville Homestay,78310390,Gary,,Clintonville,40.02586,-83.01952,Private room,30,30,3,2021-01-03,0.09,1,322,0,
39702211,Housepitality ~ The Lilley Pad (Near Downtown!),26958698,Benjamin,,Near East,39.95641,-82.95718,Entire home/apt,147,1,58,2022-09-04,1.65,107,361,5,2021-3427
39718040,Bexley Family Friendly ★ King Bed ★ Staycation,304922101,Ado,,Eastmoor/Walnut Ridge,39.95819,-82.92491,Entire home/apt,411,3,66,2022-07-06,2.13,3,136,25,2020-1158
39732080,"Sweet Home in QUIET area near Airport, CU & DWTN",6358101,Aliza,,Eastmoor/Walnut Ridge,39.95955,-82.92201,Entire home/apt,166,3,52,2022-09-14,1.55,1,160,18,2019-3354
39776708,Heart of Columbus | Close to OSU,8963103,Sarah,,Near North/University,39.98578,-83.00284,Entire home/apt,94,1,142,2022-07-10,4.17,33,149,20,2021-3152
39777007,"◊ASHLEY ROOM◊ Spacious, 1st Floor room, South OSU",217660325,Jin,,Near North/University,39.99088,-83.00823,Private room,45,2,60,2022-08-29,1.78,53,34,26,2022-1123
39778119,"◊AVA Room◊ Large, OSU Medical, DOWNTOWN, Mapfre.",217660325,Jin,,Near North/University,39.99062,-83.00834,Private room,45,2,55,2022-06-12,1.66,53,40,22,2022-1123
39778894,"◊ARIA Room◊ Bright,South of OSU, Downtown, MAPFRE",217660325,Jin,,Near North/University,39.99006,-83.00977,Private room,44,2,52,2022-09-16,1.49,53,36,22,2022-1123
39779208,"◊AVERY Room◊ OSU Medical, DOWNTOWN, Short North",217660325,Jin,,Near North/University,39.99058,-83.00937,Private room,47,2,51,2022-08-28,1.48,53,36,26,2022-1123
39779670,"◊AMELIA Room◊ South OSU, Near Downtown, MAPFRE etc",217660325,Jin,,Near North/University,39.9902,-83.00875,Private room,45,2,55,2022-08-27,1.61,53,33,35,2022-1123
39779822,"◊ANNA Room◊ South OSU, Downtown, Short North, etc.",217660325,Jin,,Near North/University,39.99077,-83.00816,Private room,46,2,66,2022-07-16,1.90,53,34,34,2022-1123
39855489,Quaint Townhouse in Merion Village #2,69289743,Sarah,,Near South,39.92999,-82.99191,Entire home/apt,100,2,48,2022-09-10,1.39,3,135,19,2019-3347
39866148,Townhome - Short North,186024126,Marlee,,Near North/University,39.97621,-83.00897,Entire home/apt,231,1,16,2022-09-18,3.90,1,248,16,2022-1504
39868194,Home on Homecroft,307007694,Eddie,,North Linden,40.01814,-82.9928,Entire home/apt,129,1,94,2022-09-10,2.70,1,170,47,2019-3198
39986847,~Modern 2BR ~ Heart Of Polaris ~ Pool + Gym + Washer/Dryer + DirecTV!~,27280979,Jesse,,Far North,40.14317,-82.95417,Entire home/apt,149,28,50,2022-08-01,1.46,37,301,2,
39987327,Spacious & Comfy Home 1 Block from German Village,218759526,Rosaria,,Near South,39.94767,-82.98025,Entire home/apt,84,1,187,2022-09-03,5.53,2,332,57,2019-1940
40029093,The Centurion Newbie,61981933,Tammy,,Near South,39.94596,-82.96118,Entire home/apt,87,2,79,2022-09-18,2.29,2,45,26,2019-3410
40040287,"Spacious, Bright & Large German Village 2BR/2BA!",254455153,StayArbor,,Near South,39.94674,-82.9913,Entire home/apt,193,3,30,2022-05-08,0.92,2,34,11,2019-3378
40055003,Short North Townhome,138788819,Dustin,,Near North/University,39.97738,-83.00063,Entire home/apt,115,2,79,2022-09-05,2.34,1,10,37,2019-3452
40150903,Almost Bexley Cozy Corner Room 2 Near Airport,25476736,Sara,,Eastmoor/Walnut Ridge,39.9657,-82.92339,Private room,59,1,7,2022-07-14,0.69,3,150,7,2021-2356
40162695,Private Parking_OSU/ExpoCenter Renovated 2story 7C,249951812,Jessie,,Near North/University,39.99484,-82.99777,Entire home/apt,92,1,168,2022-09-18,4.87,19,89,67,2021-3141
40174638,Charming 3BR w/King Bed-Walkable OSU/Short North,310199607,Lauren,,Near North/University,39.98582,-83.01258,Entire home/apt,270,1,127,2022-09-18,3.69,1,72,50,2022-2528
40175552,Sparkling 3BR/Remodeled/Walk to Campus+Short North,310208501,Adam,,Near North/University,39.9936,-83.00121,Entire home/apt,361,1,55,2022-09-18,1.60,1,58,28,2019-3493
40232246,"The Music Box - Comfy, Clean and Centrally Located",136995607,Paige,,Near North/University,40.01577,-83.00362,Entire home/apt,55,1,22,2020-03-18,0.66,1,29,0,2019-3545
40237026,Private Backyard | Gas Grill | Close to All!,8963103,Sarah,,Near North/University,39.98134,-83.00799,Entire home/apt,259,2,49,2022-09-14,1.59,33,227,31,2021-2991
40260123,Short North Studio with off-street parking,71666929,August,,Near North/University,39.98333,-83.00679,Entire home/apt,59,7,82,2022-09-05,2.38,3,220,17,2019-3474
40275467,PrivateParking/Entrance_OSU/ExpoCentr 9D Renovated,249951812,Jessie,,Near North/University,39.99524,-82.99541,Entire home/apt,90,1,120,2022-09-11,3.48,19,106,39,2021-3143
40280234,"Breezy Balconies, Ideal Location, Victorian View",311158587,Tara,,Near North/University,39.98194122314453,-83.01039123535156,Entire home/apt,258,2,0,,,2,167,0,2022-2125
40347805,"#2 Near Mapfre, OSU, Hospitals, Arenas & Downtown",1395861,Happy To Host,,Near North/University,40.01634,-82.99991,Entire home/apt,191,2,44,2022-09-04,1.33,4,346,27,2019-3519
